Unnamed: 0,volume,volume_weighted_average_price,open,close,high,low,time,number_transactions,macd,macd_signal,macd_diff,rsi,rsi_perc,stoch_k,stoch_k_signal,stoch_k_signal_perc,williams_r,williams_r_perc,stoch_rsi 
2057,12153.755576149995,3871.2617,3912.53,3859.41,3912.53,3841.37,1639760400000,26673,-40.83278669214951,-38.11895460965669,-2.7138320824928215,44.68542152705868,0.33712237583205323,55.19257914902192,58.168089444556465,0.5663218273071802,-44.80742085097808,0.534357398873528,0.7160582444626743
2058,10614.638877439997,3876.403,3858.72,3904.8,3913.90974481,3851.36,1639764000000,24035,-34.64977626870814,-37.42511894146698,2.775342672758839,49.69883559315142,0.4912442396313364,72.86102512403517,66.73060139298401,0.6663935265799447,-27.138974875964838,0.7253456221198157,0.8654634946677605
2059,16114.59953966,3899.1658,3907.17,3882.93,3920.2,3875.6,1639767600000,22550,-31.155283472351584,-36.1711518476439,5.015868375292314,47.466524656715876,0.42160778289810547,70.20679854904449,66.08680094070053,0.6605551572262625,-29.793201450955504,0.6930875576036867,0.8013740771123872
2060,8952.411037979997,3861.729,3882.92,3848.39420655,3892.61,3841.31,1639771200000,23200,-30.817379095464275,-35.10039729720798,4.283018201743701,44.09805062547907,0.31868919610855095,60.57896660735466,67.88226342681145,0.6797091058076411,-39.42103339264534,0.5888376856118792,0.6979081214109926
2061,15253.210965999991,3899.9046,3845.0,3908.48868682,3942.4,3833.47,1639774800000,25653,-25.40758232171538,-33.16183430210946,7.754251980394081,50.65949147592444,0.5219662058371736,84.34111776196124,71.70896097278681,0.7272354808972652,-15.658882238038759,0.8617511520737328,0.867616899097621
2062,20331.79855231999,3866.9595,3907.35,3902.59,3912.16,3825.27,1639778400000,32449,-21.350142973829406,-30.799496036453455,9.449353062624049,50.0386463771174,0.5029185867895545,82.00869909054963,75.64292781995518,0.7807026528730923,-17.99130090945037,0.832258064516129,0.8524405250205086
2063,7891.565415790001,3886.0556,3903.0,3876.02,3904.86,3869.97,1639782000000,21354,-20.047475188747285,-28.649091866912222,8.601616678164937,47.23082874982767,0.415463389656938,71.50257018584415,79.28412901278502,0.8287411656253201,-28.497429814155847,0.7082437275985664,0.7713289581624282
2064,8817.039304089998,3858.3456,3876.37,3880.2,3889.8,3830.01,1639785600000,22817,-18.46495797606167,-26.612265088742113,8.147307112680444,47.72776856491358,0.42939068100358424,73.15539739027273,75.5555555555555,0.7788589572877189,-26.844602609727286,0.7288274449564772,0.7846595570139459
2065,12405.746291479983,3820.067,3880.89,3785.68,3885.87,3784.0,1639789200000,25180,-24.554724171524413,-26.200756905298572,1.6460327337741596,38.824299340911345,0.1921146953405018,35.78094108343209,60.14630288651633,0.5906995800471166,-64.21905891656792,0.33097798259088584,0.5435808039376538
2066,6747.907952779997,3796.9558,3785.0,3791.1,3820.98,3768.14,1639792800000,20177,-28.613717923849435,-26.683349109008745,-1.9303688148406906,39.52101073524659,0.2055299539170507,37.92408066429412,48.95347304599965,0.4640991498514801,-62.07591933570588,0.35657962109575014,0.5579368334700574
2067,14271.07652680999,3868.2055,3790.29,3880.69,3911.41,3790.29,1639796400000,23376,-24.320978351752274,-26.21087495755745,1.889896605805177,49.715257168757645,0.492268305171531,73.34914986160535,49.01805720311052,0.4647137150466045,-26.65085013839465,0.7310803891449053,0.8448523379819525
2068,8322.363461030001,3867.2067,3880.78,3884.06,3893.2,3838.3,1639800000000,16295,-20.411726796955463,-25.05104532543705,4.6393185284815885,50.056282404063396,0.5034306195596518,73.86317250387779,61.712134343259095,0.6094438184984123,-26.136827496122212,0.7372247823860727,0.8308039376538146
2069,12647.927950639996,3911.0795,3884.06,3905.55,3934.9,3867.28,1639803600000,18508,-15.402008606764412,-23.121237981702524,7.719229374938113,52.27883730843339,0.5694828469022017,76.36010002778555,74.52414079775623,0.7641093926047322,-23.639899972214447,0.7661034306195597,0.867616899097621
2070,7789.265586499999,3916.6404,3905.55,3891.41,3941.31,3885.31,1639807200000,12888,-12.429471465085044,-20.98288467837903,8.553413213293986,50.68070776297445,0.522273425499232,70.73912544473765,73.65413265880034,0.7514083785721603,-29.26087455526235,0.6995391705069124,0.7751230516817064
2071,3049.364950570001,3895.8069,3891.23,3892.7,3906.01,3885.69,1639810800000,8525,-9.856008217728231,-18.757509386248874,8.901501168520642,50.82838905435972,0.5260624679979519,71.47939859979329,72.85954135743883,0.7400389224623579,-28.520601400206708,0.7078341013824885,0.7828137817883511
2072,6338.056089919997,3905.7939,3892.67,3895.48,3921.8,3877.11,1639814400000,9923,-7.5056765200247355,-16.507142813004045,9.001466292979309,51.16774479202181,0.5363031233998976,73.07471594169631,71.76441332874242,0.7281573286899519,-26.925284058303692,0.7274961597542243,0.8047579983593109
2073,5398.253986579999,3917.5812,3895.49,3944.2,3945.84,3894.04,1639818000000,9738,-1.6922180500855575,-13.544157860420349,11.851939810334791,56.795290328269594,0.7051715309779826,99.07709622960026,81.21040359036328,0.8558844617433166,-0.9229037703997326,0.9982590885816692,0.867616899097621
2074,8655.849151169998,3960.8521,3945.5,3979.1,3995.0,3923.52,1639821600000,15236,5.665815999583174,-9.702163088419645,15.36797908800282,60.32270952318635,0.7954941116231439,92.99127215022477,88.38102810717379,0.9431527194509884,-7.008727849775228,0.9601638504864312,0.867616899097621
2075,6310.26347025,3964.0216,3977.76,3959.4,3985.2,3948.86,1639825200000,10809,9.79457981628002,-5.802814507479713,15.597394323759733,57.47040604895602,0.7236047107014849,84.30750242440277,92.12529026807594,0.9805387688210591,-15.692497575597235,0.8615463389656938,0.764766201804758
2076,4583.1897190200025,3965.6797,3960.4,3962.47,3986.5,3950.3,1639828800000,10155,13.162647424047464,-2.0097221211742777,15.172369545221741,57.80524057864096,0.7324116743471583,85.66075994005105,87.65317817155953,0.932602683601352,-14.339240059948947,0.8787506400409626,0.7762510254306809
2077,3635.6576136500007,3954.9096,3962.42,3931.37,3968.9,3929.05,1639832400000,11283,13.170533470884493,1.0263289972374765,12.144204473647017,53.233023588955845,0.6007168458781362,71.9518645860883,80.64004231684738,0.8472805490115743,-28.048135413911695,0.7130568356374808,0.610746513535685
2078,5755.66695986,3952.5499,3930.12,3962.65,3977.0,3927.5,1639836000000,12765,15.521891103353937,3.925441418460769,11.596449684893168,56.92356758242403,0.7085509472606247,85.74010402891656,81.11757618501865,0.8543480487555055,-14.25989597108344,0.8795698924731182,0.7444626743232158
2079,5399.955750930001,3964.0673,3962.98,3947.23,3982.5,3943.33,1639839600000,13289,15.957149748697702,6.331783084508156,9.625366664189546,54.63469341794222,0.6424987199180747,78.94296041611568,78.87830967704019,0.8230052238041585,-21.057039583884315,0.7967229902713774,0.6510459392945037
2080,6103.44210719,3948.2451,3947.45,3940.17,3971.3,3933.82,1639843200000,14263,15.553125613297652,8.176051590266056,7.3770740230315965,53.572564451928656,0.6115719406041986,73.21576864833183,79.29961103112136,0.8290484482228823,-26.784231351668172,0.729441884280594,0.3974569319114028
2081,4309.96027758,3944.0392,3939.44,3937.5,3957.21,3930.74,1639846800000,13170,14.846347437548047,9.510110759722455,5.3362366778255925,53.151724131182654,0.597747055811572,63.30567964262919,71.82146956902557,0.728464611287514,-36.69432035737081,0.6157706093189964,0.34803117309269893
2082,2777.663178550001,3943.3729,3937.31,3943.37,3950.06,3933.46,1639850400000,10860,14.591676816233758,10.526423971024716,4.0652528452090415,54.00713911819159,0.6233486943164362,59.57563419981194,65.36569416359099,0.6512342517668749,-40.42436580018806,0.5782898105478751,0.3822805578342904
2083,5742.077180900003,3932.0899,3945.06,3945.7,3955.04,3910.71,1639854000000,14456,14.411730582255586,11.30348529327089,3.108245288984696,54.363343749875035,0.6342037890424987,58.18135550089046,60.35422311444387,0.5932602683601352,-41.81864449910954,0.5638504864311316,0.4121205906480722
2084,10767.652326080006,3940.3584,3945.87,3960.51,3965.7,3921.64,1639857600000,13529,15.287935321078749,12.100375298832464,3.1875600222462843,56.66093363005603,0.7002560163850486,70.74391381796606,62.833634506222815,0.6217351224009013,-29.256086182033947,0.6998463901689708,0.5692165709598032
2085,9985.140607949998,3964.0148,3960.52,3978.7,3982.44608521,3941.59,1639861200000,14520,17.25125316122694,13.13055087131136,4.120702289915581,59.366774868812854,0.7719406041986687,86.17355161591297,71.6996069782565,0.726928198299703,-13.82644838408703,0.8844854070660523,0.7858900738310091
2086,17418.12977216,3985.0239,3978.7,3975.49,4003.2,3968.35,1639864800000,17711,18.336801290560288,14.171800955161148,4.1650003353991405,58.670628570925295,0.7554531490015362,74.61524367900323,77.17756970429409,0.8008808767796783,-25.384756320996768,0.7465437788018433,0.6842698933552092
2087,3889.73758202,3966.4283,3975.55,3961.92,3978.98574146,3946.8,1639868400000,13062,17.89582844270899,14.916606452670717,2.9792219900382726,55.69724931171841,0.6720942140296979,55.368147907882104,72.05231440093277,0.7310252996005326,-44.631852092117896,0.5365079365079365,0.39038146021328957
2088,4376.249093830008,3950.4102,3961.93,3944.2,3971.4,3932.42,1639872000000,12590,15.932834576812184,15.119852077499012,0.812982499313172,51.99186294726521,0.5618023553507424,36.209319926478386,55.397570504454585,0.5356959950834784,-63.790680073521614,0.33650793650793653,0.0
2089,6746.366012390005,3916.9034,3944.31,3906.56,3956.64460919,3883.44,1639875600000,15789,11.21068457274123,14.338018576547455,-3.127334003806226,45.12459971870339,0.35023041474654376,19.30527722110883,36.96091501848978,0.33288948069241014,-80.69472277889116,0.1439836149513569,0.0
2090,4690.160930230001,3929.4868,3906.64,3945.14,3953.47880105,3901.36,1639879200000,13516,10.460844147070475,13.56258369065206,-3.1017395435815853,52.10718111493943,0.5642601126472094,51.519706078824264,35.6781010754705,0.3175253508142989,-48.480293921175736,0.49708141321044547,0.4860541427399508
2091,15239.429050559986,3994.7361,3945.33,3990.64,4035.58,3943.89,1639882800000,24680,13.383780062603819,13.526822965042413,-0.1430429024385944,58.7703630701008,0.7577060931899642,70.46141711581433,47.095466805249146,0.44453549114001845,-29.53858288418568,0.6961597542242703,0.8386997538966365
2092,7788.840956249998,4010.406,3992.11085263,4010.91,4039.73,3990.63,1639886400000,13959,17.138287915940964,14.249115955222123,2.8891719607188406,61.35016271509072,0.8176139272913466,81.55992066031085,67.84701461831649,0.6792993956775581,-18.44007933968915,0.8260112647209421,0.867616899097621
2093,4396.139704509998,4001.7517,4010.92,3990.43,4020.38,3984.99,1639890000000,10804,18.250813579769783,15.049455480131657,3.201358099638126,57.43951985172673,0.7225806451612903,68.45607524473722,73.49247100695415,0.7489501177916624,-31.543924755262776,0.6741423451100871,0.6758613617719442
2094,3104.374140160001,3984.1221,3989.72,3972.46,3993.8,3970.01,1639893600000,8934,17.480959742828873,15.5357563326711,1.945203410157772,54.176312385259564,0.6282642089093702,56.95821869601382,68.99140486702065,0.6927174024377752,-43.04178130398618,0.5512544802867384,0.5328137817883511
2095,3003.3273704400003,3981.5506,3971.14,3979.63,3995.46,3966.09,1639897200000,8345,17.250550500292775,15.878715166195438,1.3718353340973373,55.26826892176628,0.6596006144393242,61.545844263868496,62.32004606820652,0.6163064631773021,-38.454155736131504,0.5976446492575525,0.5789581624282198
2096,2666.2507756699997,3979.3169,3979.59,3973.02,3991.3,3965.25,1639900800000,7469,16.346149521094958,15.972202037175343,0.37394748391961485,53.99093871605234,0.6229390681003584,57.316526969095875,58.60686330965941,0.571955341595821,-42.683473030904125,0.5546338965693804,0.5256357670221493
2097,5040.14189556,3953.4472,3970.49,3943.47,3978.1,3940.4,1639904400000,9235,13.09402739185316,15.396567108110908,-2.3025397162577477,48.58500987597554,0.4567332309267793,38.40936720199613,52.42391281165351,0.5025094745467582,-61.59063279800387,0.36180235535074246,0.2754306808859721
2098,5475.975150150002,3919.9365,3943.47,3925.12,3945.7,3900.0,1639908000000,10705,8.933031109492276,14.103859908387182,-5.170828798894906,45.5359423565967,0.3611879160266257,26.668372896538386,40.79808902254347,0.37703574720884975,-73.33162710346161,0.2304147465437788,0.14068908941755537
2099,3410.560679560002,3917.2441,3925.75,3927.63,3934.0,3900.0,1639911600000,7359,5.771418283033199,12.437371583316388,-6.6659533002831886,46.03482759234295,0.377163338453661,28.274361763388615,31.117367287307715,0.2694868380620711,-71.72563823661139,0.24895033282130055,0.15894175553732567
2100,3393.8691774799995,3922.0725,3927.63,3943.22,3946.6,3898.2,1639915200000,9084,4.4722467718979715,10.844346621032704,-6.372099849134733,49.15038260584546,0.4744495647721454,38.24940815151306,31.06404760381336,0.26846256273686364,-61.75059184848694,0.35965181771633387,0.3055783429040197
2101,8274.092892240005,3944.6012,3943.47,3965.31,3980.67,3910.0,1639918800000,15973,5.1655768213290685,9.708592661091979,-4.54301583976291,53.267342338862115,0.6017409114183307,52.38338985219778,39.63571992236649,0.3643347331762778,-47.61661014780222,0.5061955965181771,0.49292452830188677
2102,18076.536934509983,3961.5062,3965.21,3945.04,4004.15,3917.24,1639922400000,25451,4.032937095711077,8.573461548015798,-4.540524452304721,49.32126281111154,0.4793650793650794,39.41391003902996,43.3489026809136,0.40458875345692924,-60.58608996097004,0.3720430107526882,0.3125512715340443
2103,2745.14562344,3933.6705,3945.39,3929.17,3949.55,3922.35,1639926000000,11296,1.8335989962015447,7.225489037652948,-5.391890041451403,46.42169255000822,0.39109062980030723,21.882286441037383,37.89319544408838,0.34456621939977466,-78.11771355896262,0.17716333845366103,0.15873666940114847
2104,4400.694628460001,3937.7794,3929.11,3925.89,3953.78,3919.17,1639929600000,13683,-0.1720772811486313,5.745975773892632,-5.9180530550412636,45.82210025861224,0.3708141321044547,19.56475658870912,26.953651022925488,0.21837549933422104,-80.43524341129088,0.14705581157194061,0.13668990976210008
2105,5087.962375140002,3917.4839,3926.33,3927.54,3933.47,3907.01,1639933200000,13869,-1.6098911476633475,4.274802389581436,-5.884693537244783,46.19856448817435,0.38259088581669226,20.730587154666928,20.725876728137816,0.1360237631875448,-79.26941284533306,0.16129032258064516,0.1505332239540607
2106,3036.359705110001,3919.1288,3926.99,3933.75,3937.6,3905.45,1639936800000,12645,-2.222652539973751,2.9753114036703985,-5.197963943644149,47.67231976663,0.42795698924731185,29.096415125225157,23.13058628953374,0.16992727645191028,-70.90358487477484,0.2581669226830517,0.2469237079573421
2107,6517.266124000003,3907.735,3934.07,3915.97,3937.88,3886.03,1639940400000,16209,-4.095754456570376,1.561098231622244,-5.65685268819262,43.95945879857782,0.3144905273937532,25.3471046393495,25.0580356397472,0.19502202191949197,-74.6528953606505,0.21658986175115208,0.0
2108,6786.75948051,3920.2001,3915.97,3918.96,3932.85,3897.94,1639944000000,13873,-5.278090665225136,0.1932604522527681,-5.471351117477904,44.73890474837588,0.3392729134664619,27.87842871655932,27.44064949371133,0.22411144115538256,-72.12157128344069,0.2436251920122888,0.16735028712059064
2109,5889.486763570003,3928.8889,3918.96,3922.39,3942.52,3912.82,1639947600000,14160,-5.87065503764461,-1.0195226457267077,-4.851132391917902,45.67239937812616,0.36630824372759857,30.782255333558844,28.002596229822558,0.23046194817166854,-69.21774466644116,0.2772145417306708,0.23964315012305168
2110,12443.909744149998,3966.4382,3922.38,3983.6,3996.17,3914.92,1639951200000,17260,-1.3851638190253652,-1.0926508803864392,-0.292512938638926,58.98696927415662,0.7631336405529954,82.60243819844209,47.08770741618675,0.4444330636074977,-17.39756180155791,0.8403481822836661,0.867616899097621
2111,7639.512664620001,3951.4469,3982.27,3925.79,3995.01,3913.52,1639954800000,16807,-2.4667286612011594,-1.3674664365493834,-1.099262224651776,47.21710952524984,0.4150537634408602,33.660684050118356,49.01512586070643,0.46450885998156305,-66.33931594988165,0.30834613415258577,0.2777891714520098
2112,9147.516926990003,3916.2903,3925.78,3947.97,3949.5,3894.01,1639958400000,18581,-1.516652926025472,-1.3973037344446013,-0.11934919158087065,51.23729636585517,0.5381464413722479,52.438198442261815,56.23377356360743,0.5454266106729488,-47.561801557738185,0.5069124423963134,0.4812346185397867
2113,13843.476386860017,3956.0832,3947.67,3935.22,3985.3,3919.01,1639962000000,20430,-1.7721018181127874,-1.4722633511782386,-0.29983846693454885,48.93021191854684,0.46728110599078343,41.64409075516394,42.58099108251471,0.39752125371299807,-58.35590924483606,0.39477726574500765,0.3714109926168991
2114,4498.829560139998,3927.66,3933.85,3928.98,3942.49,3914.85,1639965600000,14113,-2.4498227242429493,-1.6677752257911809,-0.7820474984517685,47.795913973557056,0.4314388120839734,36.361327463596226,43.481205553673995,0.4062275939772611,-63.638672536403774,0.33773681515617,0.31029532403609517
2115,9718.898246030005,3904.8162,3929.76,3908.5,3934.98150929,3889.28,1639969200000,16648,-4.586614628199186,-2.251543106272782,-2.335071521926404,44.17624471308172,0.3217613927291347,19.023027429732323,32.34281521616416,0.28423640274505785,-80.97697257026768,0.14234511008704556,0.13463904840032814
2116,4307.60300707,3916.8424,3907.4,3929.3,3930.0,3902.0,1639972800000,13942,-4.549210967444651,-2.7110766785071556,-1.8381342889374954,48.44650454899897,0.45304659498207883,39.28636281096789,31.55690590143215,0.27450578715558743,-60.71363718903211,0.37071172555043524,0.3451599671862182
2117,10371.04404288999,3881.284,3926.81,3848.76,3936.5,3835.75,1639976400000,19589,-10.892906549845975,-4.3474426527749195,-6.5454638970710555,36.7301822429527,0.1523809523809524,8.10996135145257,22.13978386405093,0.15712383488681758,-91.89003864854743,0.03799283154121864,0.0
2118,8697.34221126,3847.8494,3848.21209784,3853.8,3864.3,3828.54,1639980000000,17826,-15.33685144717083,-6.545324411654102,-8.791527035516728,37.744812944222154,0.17347670250896058,15.068901747897275,20.821741970105915,0.1377650312403974,-84.93109825210273,0.09994879672299027,0.15309680065627562
2119,7793.591993739996,3826.4394,3853.61,3824.57,3855.9,3807.44,1639983600000,16842,-20.975533615192035,-9.431366252361688,-11.544167362830347,34.30847554172897,0.1144905273937532,9.076458432681665,10.751773844010508,0.02601659326026836,-90.92354156731834,0.04577572964669739,0.0
2120,7318.660613260002,3816.6799,3825.38,3815.92,3837.3,3792.02,1639987200000,14346,-25.844295614465864,-12.713952124782523,-13.13034348968334,33.34111013389003,0.10076804915514594,11.707078128826883,11.950812769801948,0.03697633923998771,-88.29292187117312,0.06533538146441373,0.0
2121,12029.150172309995,3781.0548,3816.68206712,3768.43,3819.19,3755.64,1639990800000,19552,-33.15270691743581,-16.801703083313182,-16.351003834122626,28.57704964538378,0.049974398361495136,5.3174240219515045,8.700320194486688,0.012598586500051214,-94.68257597804849,0.01863799283154122,0.0
2122,9532.555949149995,3799.292,3768.69,3798.99,3822.8604205,3766.16,1639994400000,16006,-36.06302680531917,-20.65396782771438,-15.40905897760479,35.012283745109244,0.12483358934971839,18.022699871117894,11.682400673965432,0.035030216122093616,-81.9773001288821,0.1307731694828469,0.27450779327317476
2123,7712.278795769997,3803.0228,3798.96,3814.46,3821.7,3786.47,1639998000000,11763,-36.69814322112143,-23.862802906395792,-12.835340314725634,38.05495334656395,0.17828981054787507,24.454330021203223,15.931484638090879,0.0778449247157636,-75.54566997879678,0.2057347670250896,0.3558244462674323
2124,6494.640144579999,3787.5057,3814.63,3782.86,3816.5,3770.0,1640001600000,15582,-39.298326815028304,-26.949907688122295,-12.348419126906009,34.50155688646521,0.117357910906298,11.371516898525385,17.94951559694884,0.10099354706545119,-88.6284831014746,0.06257040450588838,0.31511484823625924
2125,9212.5594519,3787.0734,3782.18,3776.87,3812.60460286,3766.88,1640005200000,20031,-41.365498271051365,-29.83302580470811,-11.532472466343254,33.85620706123092,0.1073220686123912,9.244099973874418,15.023315631201013,0.06780702652873093,-90.75590002612559,0.04679979518689196,0.29235028712059064
2126,22600.6132215,3804.1394,3777.07,3840.19,3851.5,3750.77,1640008800000,35181,-37.46250726627113,-31.358922097020717,-6.103585169250415,45.468163430015885,0.35954941116231437,38.12731846672067,19.580978446373496,0.12229847382976544,-61.87268153327933,0.3585253456221198,0.7330803937653815
2127,10237.151508340005,3822.3449,3838.73,3801.41,3843.3,3793.64,1640012400000,20984,-37.071246424734,-32.50138696256337,-4.569859462170626,40.74978077698971,0.23246287762416795,26.41351971625283,24.594979385615975,0.19010550035849635,-73.58648028374716,0.22805939580133128,0.567473338802297
2128,14540.71348893,3827.123,3802.0,3850.96,3852.8,3792.71,1640016000000,24181,-32.38953213093964,-32.47901599623863,0.08948386529898755,48.15313881313938,0.4429083461341526,53.943897054864614,39.49491174594604,0.36320803031854965,-46.056102945135386,0.5208397337429596,0.8577727645611156
2129,6416.3735577200005,3840.9602,3851.57,3825.48,3863.03,3822.0,1640019600000,17869,-30.38500347191666,-32.06021349137424,1.6752100194575803,45.03678593397456,0.3477726574500768,40.22505787971789,40.19415821694511,0.3695585373348356,-59.77494212028211,0.38115719406041987,0.7318498769483183
2130,7171.50058035,3838.8625,3825.47,3849.85,3859.54,3818.85,1640023200000,17823,-26.524190380409436,-30.953008869181282,4.428818488771846,48.471646276752736,0.4533538146441372,53.34625531685776,49.171736750480086,0.4668646932295401,-46.65374468314224,0.5155145929339477,0.867616899097621
2131,9985.69674403,3867.608,3850.0,3873.29,3885.6,3847.26,1640026800000,18863,-21.327209292984662,-29.02784895394196,7.700639660957297,51.60442268396044,0.5503328213005633,90.8699844248313,61.48043254046899,0.6068831301853939,-9.130015575168695,0.9382488479262673,0.867616899097621
2132,17057.188521260003,3906.6762,3875.88,3930.54,3947.5,3872.98,1640030400000,25371,-12.445503776706119,-25.711379918494792,13.265876141788674,58.276571008780664,0.7443932411674347,91.37904742540537,78.53176238903148,0.8184984123732459,-8.62095257459464,0.9435739887352791,0.867616899097621
2133,18791.33680489,3945.0778,3932.29,3913.22,3970.17,3912.05,1640034000000,25924,-6.72672590752245,-21.914449116300325,15.187723208777875,55.77144821089511,0.6741423451100871,74.04284412032806,85.43062532352157,0.9087370685240193,-25.957155879671944,0.739068100358423,0.8030147662018048
2134,6650.598308700002,3907.54,3913.78,3894.02,3928.82,3891.7,1640037600000,13983,-3.701168022464117,-18.271792897533082,14.570624875068965,53.04905587909837,0.5945724526369688,65.29170464904281,76.90453206492542,0.797500768206494,-34.70829535095718,0.638095238095238,0.7282608695652174
2135,9230.73889952,3933.1599,3894.5,3946.16,3957.7,3891.92,1640041200000,19246,2.870778104262172,-14.043278697174033,16.914056801436203,58.9142748300549,0.7614951356886841,89.05651777575194,76.13035551504095,0.7871555874218991,-10.943482224248044,0.9201228878648233,0.867616899097621
2136,15783.158772869994,3953.7092,3947.2,3940.42,3982.53,3929.74,1640044800000,22159,7.529131586976291,-9.728796640343969,17.25792822732026,58.05446759573122,0.7385560675883257,81.83034173282702,78.72618805254059,0.8207518180887022,-18.169658267172974,0.8295954941116231,0.8447497949138638
2137,6677.710699329999,3929.1844,3940.89,3930.99,3949.35,3914.29,1640048400000,14725,10.340785949934798,-5.714880122288216,16.055666072223012,56.5932015092587,0.6985151049667179,77.7614773904037,82.88277896632756,0.8785209464304005,-22.238522609596295,0.7827956989247312,0.7963494667760459
2138,5145.837051740003,3927.0803,3931.7,3920.75,3941.93,3908.13,1640052000000,15254,11.608939243421446,-2.250116249146284,13.85905549256773,54.97500274365826,0.6509984639016897,73.3431135657576,77.64497756299612,0.8069241011984021,-26.65688643424238,0.7308755760368664,0.7456931911402789
2139,20149.10322416,3979.6034,3921.01,4007.72,4028.9,3918.45,1640055600000,29785,19.40798881246792,2.081504763176557,17.326484049291363,64.3092188713419,0.8745519713261649,92.38485600258862,81.16314898624996,0.8551674690156714,-7.615143997411384,0.9532002048131081,0.867616899097621
2140,24131.903710730006,4034.737,4007.72,4032.01,4059.2,4007.16,1640059200000,29516,27.23484543992572,7.11217289852639,20.122672541399332,66.40407176232397,0.9043522785458269,89.7969905062105,85.17498669151892,0.9055618150158763,-10.203009493789494,0.9275985663082438,0.867616899097621
2141,7426.366320489999,4021.4973,4034.81,4012.95,4046.2,4000.0,1640062800000,15682,31.53617361881834,11.99697304258478,19.539200576233558,63.266102928551575,0.8547875064004097,82.64475214829824,88.27553288569912,0.941718733995698,-17.355247851701765,0.8412698412698413,0.7548195242001641
2142,4984.879518160003,4003.2439,4012.95,4014.82,4020.2,3991.39,1640066400000,12032,34.695947278989934,16.536767889865814,18.15917938912412,63.44860226861534,0.8580645161290322,81.53526107759531,84.65900124403468,0.9006452934548806,-18.46473892240469,0.8258064516129032,0.7605619360131255
2143,4930.8103712600005,4011.8245,4016.3,4005.02,4026.8,3997.39,1640070000000,11518,35.99439163064562,20.428292638021777,15.566098992623846,61.71808519025055,0.8245775729646697,77.45787393384653,80.54596238658003,0.8462562736863669,-22.542126066153468,0.7799283154121864,0.6608900738310091
2144,7413.337486110003,4023.0968,4004.01,4020.0,4041.47124724,3995.38,1640073600000,13589,37.7964845941292,23.90193102924326,13.894553564885936,63.36300270111586,0.8569380440348182,81.50419930168921,80.16577810437703,0.8411348970603298,-18.49580069831079,0.825294418842806,0.703137817883511
2145,4262.557844290001,4018.9469,4020.0,4019.79,4031.0,4007.62,1640077200000,9874,38.760899484675065,26.873724720329626,11.887174764345438,63.32192588713567,0.8559139784946237,78.83685962839658,79.26631095464411,0.8283314554952371,-21.163140371603426,0.7953917050691244,0.684064807219032
2146,3748.379124549999,4024.1306,4019.79,4020.75,4034.57,4012.57,1640080800000,8156,39.15135674097519,29.32925112445874,9.822105616516449,63.43861230139734,0.8579621095750128,77.0447761194031,79.12861168316296,0.826385332377343,-22.955223880596908,0.7739887352790579,0.690935192780968
2147,4940.413467050001,4024.0473,4020.53,4026.83,4031.79,4016.37,1640084400000,8708,39.496115483193535,31.3626239962057,8.133491486987836,64.21509304963308,0.8733230926779314,80.67462686567171,78.8520875378238,0.8225955136740756,-19.32537313432829,0.8149513568868407,0.7389253486464314
2148,21882.46359668999,4034.055,4025.8,4018.78,4065.5,4011.77,1640088000000,17451,38.67396218455269,32.8248916338751,5.849070550677595,62.32768415937302,0.8356374807987711,73.08445673464695,76.93461990657391,0.7980129058690976,-26.915543265353048,0.7277009728622632,0.5922887612797375
2149,7170.16211574,4013.6282,4018.43,4010.91,4023.71,4005.1,1640091600000,12889,36.961289803172804,33.65217126773464,3.3091185354381665,60.45683896986509,0.7994879672299027,65.31105039079864,73.0233779970391,0.742394755710335,-34.68894960920136,0.6385048643113159,0.477850697292863
2150,8080.9351455800015,4002.0256,4010.63,3998.97,4016.52,3984.86,1640095200000,15558,34.24576255504735,33.770889525197184,0.47487302985016555,57.6305044688002,0.7279057859703021,57.72383554680038,65.37311422408199,0.6514391068319164,-42.27616445319962,0.5593445980542755,0.2913248564397047
2151,16284.656475519998,3990.1911,3998.94,3978.8,4008.47,3962.06,1640098800000,20994,30.11894476742691,33.04050057364313,-2.921555806216219,53.11331998497861,0.5960061443932412,44.90690728855571,55.98059774205158,0.5422513571648059,-55.09309271144429,0.42939068100358424,0.0
2152,7700.1618252,3991.7253,3978.79,3998.46,4005.68,3971.89,1640102400000,17869,28.110766218522713,32.054553702619046,-3.943787484096333,56.67773951434986,0.7013824884792627,54.410064603876314,52.34693581307747,0.5015876267540715,-45.589935396123686,0.5257552483358935,0.32198523379819527
2153,9412.14821085,4000.7673,3998.46,3992.59,4014.51,3985.51,1640106000000,16940,25.74879423612174,30.793401809319587,-5.0446075731978475,55.325347024669206,0.6615463389656938,29.514694508894223,42.94388880044209,0.40120864488374475,-70.48530549110578,0.2627752176139273,0.23656685808039377
2154,6197.706651659999,3991.0626,3992.83,3988.14,4001.7,3983.3,1640109600000,15798,23.24982707912841,29.284686863281355,-6.034859784152946,54.268183650182564,0.631131592421915,25.212683681361092,36.37914759804388,0.3262316910785619,-74.78731631863891,0.21402969790066564,0.1912428219852338
2155,6564.90545918,3999.2288,3989.52,4008.97,4013.68,3982.73,1640113200000,16096,22.688643955226325,27.96547828167035,-5.276834326444025,58.286199655134055,0.744700460829493,45.34996133023959,33.35911317349831,0.29376216326948684,-54.65003866976041,0.43266769073220684,0.46862182116488926
