,volume,volume_weighted_average_price,open,close,high,low,time,number_transactions 
2221,5606.756479640001,4091.5507,4085.81,4088.42,4110.68,4077.53,1640350800000,19318
2222,5511.855666920002,4099.5188,4087.94,4079.75,4116.53,4071.69,1640354400000,13373
2223,7587.960855200001,4075.5574,4080.11,4096.93,4098.5,4051.58456086,1640358000000,16601
2224,6913.122890239998,4095.892,4095.84,4088.79,4111.88,4075.3,1640361600000,17632
2225,4205.71664604,4085.0435,4088.5,4101.33,4102.58,4072.5,1640365200000,16086
2226,5303.616828510001,4110.6873,4100.8,4123.48,4129.35,4096.46948483,1640368800000,19041
2227,15678.931613760002,4104.1591,4122.98,4078.79,4138.71,4073.9,1640372400000,23223
2228,22000.510395040004,4062.3814,4078.78,4072.29,4091.33,4032.89,1640376000000,28488
2229,3306.0159663,4069.2388,4072.29,4067.47,4081.09,4059.65,1640379600000,15736
2230,5239.503127239998,4058.3154,4067.67,4056.73,4073.12,4040.18,1640383200000,15838
2231,16667.09316598001,4040.3194,4056.85,4049.65,4077.31,4005.0,1640386800000,23543
2232,6467.526730739999,4049.3799,4047.4,4068.55,4072.8,4021.31,1640390400000,15277
2233,3450.1490255900017,4057.8645,4068.55,4056.12,4079.71,4043.57,1640394000000,13132
2234,2078.0238618300014,4050.8339,4056.46,4031.5,4062.93,4031.5,1640397600000,11596
2235,2410.9533895799996,4037.9389,4031.69,4042.14,4047.82,4028.3,1640401200000,11094
2236,1840.0501077600004,4046.9204,4042.18,4044.0,4056.57,4037.39,1640404800000,10970
2237,1856.0388340299999,4052.0781,4043.68,4048.75,4061.8,4043.0,1640408400000,10163
2238,3385.55645176,4047.8975,4048.75,4060.79,4062.04,4027.32,1640412000000,11430
2239,1832.9790177799998,4058.1793,4060.93,4055.31,4067.21,4046.82,1640415600000,8844
2240,947.46613524,4053.618,4056.11,4060.61,4064.36,4045.91,1640419200000,7374
2241,1312.8503169800003,4057.2999,4060.67,4050.0,4065.7,4047.66,1640422800000,6888
2242,2130.1307452400006,4043.9181,4049.81,4036.28,4055.77,4025.0,1640426400000,8841
2243,1742.159802130001,4049.9322,4036.19,4054.34,4058.26,4029.67,1640430000000,7352
2244,4981.79843215,4083.263,4054.5,4085.9,4108.61,4053.2,1640433600000,13148
2245,3114.9598413799995,4074.6316,4086.26,4079.78,4088.53,4060.92,1640437200000,10859
2246,2218.7347452700005,4071.3012,4079.75057082,4070.39,4082.11,4064.0,1640440800000,9676
2247,2961.12872789,4075.2129,4070.72,4081.89,4087.81,4064.0,1640444400000,11944
2248,7549.271508280001,4089.7506,4081.19,4079.1,4104.99,4073.11,1640448000000,17000
2249,10604.095653300012,4054.6287,4078.88,4068.46,4082.83,4026.97,1640451600000,20247
2250,5883.410950889998,4084.5072,4068.9,4083.7,4097.14,4063.15,1640455200000,16449
2251,2177.7352888400005,4079.6759,4083.79,4080.04,4088.2,4073.72,1640458800000,12598
2252,7151.164148959996,4096.0873,4079.88,4106.92,4116.8,4076.1,1640462400000,17058
2253,9943.709219740003,4126.1153,4108.09074053,4120.29,4143.13,4106.7,1640466000000,20394
2254,4028.9237422999986,4102.6612,4120.29,4088.77,4124.1,4083.77,1640469600000,14082
2255,3802.8628975000006,4095.9807,4088.77,4097.43,4112.02,4082.31,1640473200000,14952
2256,3677.19824658,4088.8062,4098.67,4084.34,4101.32,4075.56,1640476800000,14659
2257,3698.4305360100007,4093.8952,4084.52,4094.84,4106.84,4080.1,1640480400000,13269
2258,5141.973962710002,4073.4976,4094.85,4066.58946537,4098.61,4050.88,1640484000000,16383
2259,8799.341998339993,4036.8676,4067.33,4016.24,4067.55,4002.97,1640487600000,21888
2260,7183.180701360003,4019.2317,4015.06893349,4025.84,4035.0,4006.1056652,1640491200000,15314
2261,2011.2048467900004,4027.3085,4025.36,4030.48,4035.94,4018.2,1640494800000,10539
2262,2432.93686389,4030.0045,4031.8,4030.25,4038.63,4020.3945548,1640498400000,9582
2263,1688.4299899899997,4030.6431,4029.91,4039.52,4042.45,4021.43,1640502000000,7955
2264,2083.94367863,4039.5954,4041.24,4034.89,4052.55,4029.19,1640505600000,9224
2265,1704.0544141599996,4043.365,4034.85,4044.42,4053.8,4031.89,1640509200000,7711
2266,1411.8181015500002,4044.9896,4044.29,4050.99,4054.38,4036.30898467,1640512800000,7141
2267,3325.7624760700005,4038.6056,4050.58,4035.61,4060.4,4015.11,1640516400000,10297
2268,2843.5580171999995,4040.3414,4035.31,4047.13,4052.66,4025.15,1640520000000,8653
2269,1822.5455556400002,4045.7034,4046.76,4044.72,4051.99708152,4036.63,1640523600000,9307
2270,2524.0471955800003,4047.1801,4044.71,4052.76,4059.31,4038.81,1640527200000,11038
2271,4537.141790119999,4059.7447,4052.99,4055.94,4070.62,4048.25,1640530800000,11525
2272,5328.265784499996,4066.6619,4056.31,4072.48,4080.0,4050.0,1640534400000,14399
2273,5248.555925200002,4074.5968,4072.48,4075.43,4080.86,4065.03,1640538000000,17291
2274,4254.8991466900015,4072.1159,4075.52,4078.22,4082.7,4066.16,1640541600000,18035
2275,4959.819112890001,4077.5137,4078.24,4078.07,4084.19,4069.99,1640545200000,18366
2276,3952.0969528600017,4080.6676,4078.1,4074.37,4087.81,4071.83,1640548800000,15673
2277,8119.149319540001,4080.0095,4074.39,4084.09,4109.0,4045.32,1640552400000,22574
2278,3680.974054890001,4087.2049,4085.8,4084.15,4097.0,4080.18,1640556000000,16048
2279,5497.88133465,4071.9899,4084.37,4065.91,4094.35,4055.78,1640559600000,19674
2280,7651.144383709999,4072.0777,4066.14,4064.53,4083.36,4060.1,1640563200000,20227
2281,5371.419491469997,4064.528,4064.52,4076.58,4079.58,4050.28,1640566800000,16845
2282,4619.981725219999,4076.7785,4078.5,4073.03,4083.4,4066.91,1640570400000,18759
2283,4139.507262880001,4082.5538,4072.98,4083.41,4089.9,4070.34,1640574000000,16886
2284,3077.9925188100005,4074.8784,4083.4,4070.66,4084.28,4068.1,1640577600000,17298
2285,2711.1674435200007,4067.1646,4070.33,4064.76,4072.11,4061.7,1640581200000,14658
2286,2638.296870110001,4066.5258,4064.76,4071.2,4075.69,4056.69,1640584800000,14040
2287,2574.487823049998,4061.5612,4071.19,4052.99,4073.8,4050.04,1640588400000,13146
2288,2967.8562074700017,4053.4569,4055.22,4039.56,4066.24,4035.06,1640592000000,11408
2289,2894.4198119200005,4046.2032,4040.4,4054.85,4058.6,4034.7,1640595600000,11664
2290,2657.4088633700003,4058.9312,4055.12,4061.47,4065.1,4053.08,1640599200000,13113
2291,3271.391341490001,4061.7006,4062.1,4062.56,4069.1,4056.02,1640602800000,12477
2292,9253.52999009,4076.491,4062.64,4083.51,4098.0,4047.35,1640606400000,17218
2293,7779.8868452199995,4089.9924,4083.53,4092.24,4108.89,4075.12,1640610000000,19928
2294,11708.44206398,4096.6834,4092.12,4096.61,4106.0,4084.82,1640613600000,23436
2295,11005.476491850004,4101.198,4096.99,4095.04,4116.19,4088.2,1640617200000,22211
2296,5248.499761219999,4090.1351,4095.2,4093.19,4102.98,4079.19,1640620800000,22142
2297,8338.044814129995,4113.7344,4093.27,4118.33,4128.9,4090.0,1640624400000,21033
2298,13253.225688359995,4108.8134,4117.97,4100.77,4128.82,4095.0,1640628000000,20649
2299,7181.415998550001,4089.8053,4098.47,4079.38,4101.7,4077.57205141,1640631600000,18219
2300,7276.2772244200005,4081.3478,4080.64,4094.05,4095.0,4070.74,1640635200000,17174
2301,5759.781190769998,4077.7429,4094.05,4060.98,4095.25,4058.24,1640638800000,17494
2302,5415.395887250001,4064.4566,4061.18,4065.78,4077.54,4045.0,1640642400000,16109
2303,8442.439855929999,4045.2062,4065.39,4038.65,4071.22,4027.56,1640646000000,20098
2304,11322.733135080007,4019.7914,4037.9,4031.26,4040.2,4000.0,1640649600000,26490
2305,22276.56372935999,3991.3318,4031.25,3983.37,4031.25,3966.42,1640653200000,33399
2306,9652.925299650002,3976.8394,3982.78,3969.4,3999.0,3955.0,1640656800000,25082
2307,9565.910232489998,3949.9259,3969.4,3961.88,3969.59,3931.64,1640660400000,24499
2308,17564.541188899995,3910.1256,3962.03,3913.86,3962.03,3878.67,1640664000000,35811
2309,7889.964682829999,3916.7191,3913.3,3922.4,3928.89,3901.89,1640667600000,22893
2310,8381.54686123,3924.5996,3922.41,3922.61,3937.4,3911.75,1640671200000,18436
2311,5369.01783818,3914.5486,3922.64,3917.67,3930.8,3901.41,1640674800000,17140
2312,6136.84662708,3921.1486,3917.32,3918.02,3936.0,3900.71,1640678400000,18085
2313,7960.028553899999,3903.2414,3917.91,3886.79,3925.4,3885.23,1640682000000,16798
2314,5294.500116169999,3902.0896,3886.4,3903.24,3909.89,3886.4,1640685600000,16462
2315,3316.6023628300004,3912.9786,3904.5,3921.86,3924.93,3894.82873952,1640689200000,15380
2316,5287.155668890002,3919.2513,3921.57,3908.36,3934.48,3906.38,1640692800000,18585
2317,5358.814442000001,3916.1696,3908.65,3910.05,3927.95,3904.39,1640696400000,22351
2318,26695.885072599984,3896.8723,3910.02,3914.11,3918.39,3848.5,1640700000000,34634
2319,12157.579372800006,3909.1635,3912.6,3898.23,3925.0,3888.53,1640703600000,22440
2320,20184.991381709995,3860.2923,3898.23,3864.66,3903.21191173,3830.36,1640707200000,39456
2321,41865.73122327997,3810.5578,3864.43,3828.86,3867.37,3776.67,1640710800000,51380
2322,16391.157880969997,3802.8091,3828.28,3800.53,3828.86,3785.53,1640714400000,33182
2323,16283.98574962999,3788.0938,3800.57,3807.92,3816.6,3758.96,1640718000000,35940
2324,10675.620913459998,3819.9279,3807.83,3826.4,3845.0,3792.74,1640721600000,31415
2325,7415.696512439999,3822.1821,3828.29,3808.13,3839.43,3805.4,1640725200000,24603
2326,6319.012345000001,3805.6939,3806.0,3810.75,3818.19929546,3792.49,1640728800000,22044
2327,9044.070326480003,3808.2927,3811.2,3793.67,3821.71,3790.65,1640732400000,23355
2328,9865.665881269999,3804.4476,3793.66,3817.92,3822.42329987,3784.02,1640736000000,23241
2329,6931.952603480002,3811.1856,3817.9,3802.02,3827.6,3795.0,1640739600000,20583
2330,4161.408687319999,3813.1819,3800.03,3818.86,3821.9,3798.17,1640743200000,18696
2331,4750.38349677,3819.4392,3818.87,3816.84,3828.6,3813.33,1640746800000,19001
2332,7359.521178780001,3813.9833,3816.85,3803.57,3823.36,3801.54,1640750400000,19851
2333,7350.424988069994,3799.9844,3803.74,3802.79,3813.1,3792.0,1640754000000,18061
2334,7362.130632199996,3802.8067,3802.78,3802.7,3810.1,3793.3,1640757600000,14519
2335,4068.75954575,3795.6553,3802.7,3796.69,3806.29,3786.91,1640761200000,14325
2336,5138.2302141400005,3796.7785,3796.63,3796.71,3809.8,3783.82,1640764800000,11955
2337,7315.771062290002,3795.8844,3796.83,3814.72,3827.01,3766.9,1640768400000,16852
2338,3701.7147118299986,3806.8893,3814.68,3793.32,3822.8,3788.27,1640772000000,9628
2339,5360.976796659999,3785.4621,3793.83,3790.82,3799.77,3774.62,1640775600000,11155
2340,24063.02741174998,3745.9298,3791.31,3730.1,3793.0,3723.26,1640779200000,30951
2341,17289.562110839994,3719.9776,3730.2,3757.2,3768.1,3696.72,1640782800000,30088
2342,13979.785941220003,3769.2456,3757.5,3782.97,3793.01,3744.79,1640786400000,25685
2343,8936.06140711,3787.7935,3784.44,3796.36,3803.76,3773.0,1640790000000,23360
2344,6490.878734080001,3783.9364,3796.66,3784.61,3800.52,3763.74,1640793600000,20688
2345,6331.45747667,3767.8613,3784.64,3755.38,3784.91,3748.28,1640797200000,20163
2346,8095.792762029998,3761.231,3755.37,3754.74,3778.58,3745.78,1640800800000,24210
2347,8727.892881699996,3734.7134,3752.63,3725.9,3757.17,3713.89,1640804400000,25053
2348,14929.173996890004,3743.5043,3726.1,3745.86,3770.79587287,3718.3,1640808000000,29254
2349,11384.45385381,3721.3174,3746.82,3727.19,3750.4,3706.01,1640811600000,25773
2350,10867.063491529996,3723.8007,3727.7,3722.91,3748.6,3699.27,1640815200000,21574
2351,46328.675911079976,3646.2224,3722.93,3630.59,3734.9,3602.21,1640818800000,70406
2352,32634.333402530032,3629.5104,3630.18,3659.71,3672.0,3583.0,1640822400000,61849
2353,10243.167332599996,3655.603,3659.70175726,3651.04,3668.0,3642.27,1640826000000,32920
2354,9096.656924820003,3638.8231,3651.04,3651.11,3653.2270967,3623.0,1640829600000,27484
2355,9734.98871867,3654.381,3651.12,3650.96,3665.83,3639.13,1640833200000,27224
2356,9153.341529469993,3670.6896,3650.95,3663.5,3685.0,3649.92,1640836800000,25902
2357,7114.52608793,3664.145,3663.42,3674.84,3676.6,3647.93,1640840400000,20571
2358,5521.42668579,3685.9581,3674.8,3699.0,3707.0,3667.49,1640844000000,20743
2359,6571.291833860001,3704.9746,3696.09,3709.17,3719.88,3688.11,1640847600000,20291
2360,8386.680988720016,3704.1571,3709.23,3691.32,3726.7,3688.62,1640851200000,17374
2361,5495.65245482,3695.2825,3691.59,3683.89,3707.9,3680.75,1640854800000,13660
2362,3577.79444163,3691.4601,3683.88,3699.18,3702.89,3678.51,1640858400000,13787
2363,6700.056629559999,3725.1054,3698.92,3738.54,3746.7,3689.73,1640862000000,16596
2364,6289.882480599999,3742.6621,3738.54,3737.18,3750.95,3727.92,1640865600000,17008
2365,6822.446301840001,3729.9224,3736.97,3717.19,3741.31,3715.26920122,1640869200000,19705
2366,9951.64517014,3713.3854,3719.4,3716.8,3727.81,3699.71,1640872800000,23599
2367,8374.912353319998,3721.162,3716.88,3709.0,3737.63220937,3707.47,1640876400000,21428
2368,8629.92421504,3741.305,3709.35,3758.08,3763.55,3705.61,1640880000000,23593
2369,7697.547953349999,3745.8843,3758.84421613,3742.99,3759.92,3736.88,1640883600000,19962
2370,10735.65686255,3744.8752,3742.97,3760.84,3766.0,3729.35,1640887200000,22957
2371,9122.092483000002,3757.222,3760.84,3752.42,3769.99,3746.68,1640890800000,20712
2372,12195.07771864,3740.5995,3752.29381685,3723.79,3762.25,3711.41,1640894400000,23559
2373,8464.598462369997,3728.3376,3724.25,3736.74,3743.45,3707.28,1640898000000,21630
2374,10967.0554316,3713.3068,3736.73,3700.0,3738.98,3678.64,1640901600000,23794
2375,6664.725961340002,3706.5629,3703.11,3710.02,3718.7,3690.39,1640905200000,23856
2376,5361.797823840001,3712.837,3710.02,3701.46,3735.1,3690.0,1640908800000,22473
2377,7060.46215576,3718.866,3701.46,3727.42,3741.2,3685.25,1640912400000,21319
2378,5813.85436355,3715.036,3727.35,3717.38,3728.2,3704.37277164,1640916000000,21683
2379,7626.57897757,3734.2128,3715.5,3743.72,3749.39,3710.8,1640919600000,20004
2380,10671.016892709991,3751.8921,3743.99,3746.82,3763.55,3737.8,1640923200000,19710
2381,3858.55918332,3745.8072,3746.82,3741.9,3755.02,3737.9,1640926800000,16691
2382,4072.8729914600003,3736.3032,3741.75,3739.96,3749.34,3723.6,1640930400000,22582
2383,9940.595917599952,3706.7998,3739.62,3721.23,3750.6,3685.32,1640934000000,28848
2384,15525.457321639975,3774.9574,3721.26,3799.99,3816.8,3713.95,1640937600000,30996
2385,6673.222452579999,3799.2761,3802.35,3796.33,3813.8,3788.8,1640941200000,14003
2386,5925.967171959999,3789.8223,3796.16,3773.61,3808.0,3764.95,1640944800000,12739
2387,7752.4950799,3782.3566,3773.1,3780.45,3791.9,3771.74,1640948400000,13208
2388,4295.016940730001,3787.8628,3784.0,3793.95,3800.7,3776.12,1640952000000,10782
2389,6447.4466985499985,3794.0606,3794.44,3792.38,3809.23,3783.99,1640955600000,13665
2390,5019.934653079999,3797.6474,3792.38,3794.11,3813.42,3786.22,1640959200000,15799
2391,15047.722065299995,3789.6738,3794.7,3784.0,3802.75497121,3771.7,1640962800000,19829
2392,16974.047670349995,3770.0432,3783.0,3745.35,3789.6,3740.0,1640966400000,22815
2393,15264.064684439996,3727.2606,3745.84700748,3720.0,3754.83,3702.96,1640970000000,28103
2394,18140.049118979987,3710.5399,3720.26,3701.98,3724.97596441,3693.59,1640973600000,27624
2395,29733.35525846998,3657.9269,3701.96,3624.36,3704.8,3619.87,1640977200000,43988
2396,20526.997825740003,3647.4262,3624.34,3644.75,3664.1,3619.78,1640980800000,34637
2397,16253.299645219991,3657.1944,3647.35,3687.97,3700.0,3627.94,1640984400000,30180
2398,7733.955059609996,3692.073,3688.34,3681.82,3713.55,3673.19,1640988000000,19750
2399,6767.75202444,3687.8292,3682.01,3675.8,3697.5,3671.02,1640991600000,18660
2400,9405.24389954,3703.0007,3675.81,3723.33,3729.0,3675.44,1640995200000,21464
2401,13957.669882699993,3732.0421,3723.9,3724.22,3750.39,3709.15,1640998800000,20871
2402,6318.8485226,3729.1355,3724.81,3727.94,3737.79,3722.01,1641002400000,14196
2403,4093.2544602299995,3728.5404,3728.13,3722.96,3736.92,3721.99,1641006000000,12169
2404,7976.9981656,3715.7635,3723.01,3706.87,3727.34,3705.09,1641009600000,13922
2405,8670.793937240001,3737.2898,3706.86,3735.0,3766.22564377,3702.43,1641013200000,17845
2406,7689.172721909999,3724.1312,3736.1,3710.33,3742.87,3707.16,1641016800000,13267
2407,7397.891959759998,3710.0118,3710.33,3714.59,3724.9,3700.0,1641020400000,12616
2408,2605.2045932399997,3719.7347,3714.88,3720.88,3734.5,3706.86,1641024000000,9094
2409,1459.2096166700005,3719.6785,3721.35,3718.44,3730.0,3709.58,1641027600000,7904
2410,4054.1486936699994,3698.2439,3718.31,3691.12,3732.9,3674.02,1641031200000,13073
2411,2213.2775242200005,3702.3766,3691.84,3692.87,3712.2,3690.2,1641034800000,8173
2412,1970.3748200300001,3707.6536,3693.05,3716.94,3719.6,3693.05,1641038400000,9223
2413,2275.381567690001,3715.4495,3717.1,3710.46,3725.55,3706.87,1641042000000,11622
2414,2807.1644010599994,3705.3334,3710.4,3698.52,3714.57,3693.3346221,1641045600000,13358
2415,6071.13887516,3724.9738,3697.8,3726.65,3747.2,3692.8,1641049200000,17960
2416,4973.918890680001,3737.1685,3727.8,3728.81,3750.0,3718.86,1641052800000,18086
2417,5722.584938259998,3750.9127,3728.81,3762.14,3767.0,3727.7,1641056400000,21180
2418,5298.380777700001,3752.2665,3761.82,3754.17,3767.21,3740.61,1641060000000,20459
2419,6990.306201140009,3740.838,3754.32,3748.59,3759.47,3719.2,1641063600000,19266
2420,6561.74377784,3759.5304,3748.87,3762.69,3777.77,3740.74651953,1641067200000,20043
2421,4609.07342471,3763.3411,3763.19,3749.55,3777.9,3745.88,1641070800000,19387
2422,4138.335911849999,3751.4609,3749.1,3759.01,3765.18,3740.5,1641074400000,16302
2423,3775.8803538199995,3757.3275,3758.94,3765.99,3776.0,3746.22,1641078000000,18878
2424,4284.119889890001,3764.3884,3765.98,3763.57,3773.01,3752.7,1641081600000,18451
2425,3171.80661094,3752.3838,3763.57,3748.15,3765.61,3742.68,1641085200000,16378
2426,5004.362891580001,3747.7761,3748.25,3747.25,3755.19,3736.88,1641088800000,15575
2427,2729.1762943900003,3752.8877,3747.26,3759.55,3762.86,3744.18,1641092400000,14502
2428,4749.451855799998,3736.614,3759.52,3724.72,3763.12,3717.6,1641096000000,17973
2429,4031.713137739999,3732.6784,3724.71,3744.87,3746.15,3721.0,1641099600000,14431
2430,2021.6849620599996,3744.1516,3744.88,3739.27,3751.0,3738.13,1641103200000,12437
2431,2149.4940830199994,3743.2473,3738.89,3748.58,3753.97,3734.76,1641106800000,10718
2432,1747.9935591099995,3741.6783,3748.48,3744.3,3749.94,3733.8,1641110400000,10855
2433,3217.6688442,3757.3679,3745.51,3754.31,3773.59,3739.16,1641114000000,10440
2434,1660.7064339899994,3749.7956,3754.29,3743.94,3759.85,3740.88,1641117600000,8094
2435,1414.7315367800002,3748.4223,3743.94,3744.71,3757.76,3741.96,1641121200000,7689
2436,6054.532767510001,3745.552,3744.72,3754.9,3762.05,3729.38,1641124800000,9818
2437,3670.84247675,3747.6583,3754.9,3745.34,3758.21,3740.63,1641128400000,8469
2438,2459.355973100001,3752.4106,3745.34,3753.12,3758.14,3743.58,1641132000000,10440
2439,5441.017990350001,3773.4183,3752.97,3778.99,3792.86,3752.7,1641135600000,14473
2440,13957.967177159993,3810.0011,3779.29,3839.17,3854.42,3778.81,1641139200000,23240
2441,13894.049131819995,3831.486,3839.17,3826.31,3858.28,3811.5,1641142800000,22987
2442,9807.305018250001,3800.2013,3828.55,3796.64,3828.55,3772.64,1641146400000,20857
2443,5630.1361304,3796.5946,3796.34,3800.24,3808.16,3784.44,1641150000000,16206
2444,7627.646933209997,3805.0064,3800.24,3810.87,3815.34,3794.24,1641153600000,16058
2445,5297.023410000001,3815.1635,3810.87,3812.66,3829.56,3802.49,1641157200000,15371
2446,5001.969746499999,3826.9155,3811.25361207,3829.58,3836.05,3810.92,1641160800000,14442
2447,4571.145524089999,3831.2824,3829.58,3828.87,3841.9,3820.9,1641164400000,15565
2448,4097.461949240001,3816.1316,3828.93,3807.1,3832.0,3806.88,1641168000000,14978
2449,4956.7650787600005,3802.3129,3808.26,3806.15,3811.45,3794.2,1641171600000,14471
2450,5337.4568932600005,3794.2252,3806.44,3798.03,3806.44,3785.1,1641175200000,18038
2451,5060.313735829999,3792.4654,3798.24,3786.0,3808.6,3776.0,1641178800000,16356
2452,2592.963926730001,3791.9823,3786.4,3792.07,3800.44,3781.0,1641182400000,13446
2453,3828.513746099999,3810.8291,3792.07,3812.77,3824.42,3791.15,1641186000000,14177
2454,3027.1917042900004,3807.8327,3813.1,3803.51,3817.53,3800.15,1641189600000,10405
2455,2050.0255196000007,3804.8489,3803.37,3808.66,3811.3,3799.29,1641193200000,8119
2456,2952.813287490001,3813.3752,3808.65,3808.07,3823.2,3805.35,1641196800000,7812
2457,4675.59692494,3804.0075,3808.07,3809.68,3819.24,3791.29,1641200400000,9445
2458,4457.292169190001,3821.3787,3809.39,3824.14,3832.4,3808.71,1641204000000,10548
2459,3992.0721726599995,3836.438,3824.09,3835.69,3845.1,3823.83,1641207600000,9779
2460,4567.811020370002,3829.4892,3836.9,3819.46,3839.37,3816.88,1641211200000,10400
2461,3674.54498092,3824.714,3819.5,3819.35,3831.64,3816.63,1641214800000,11425
2462,10583.098968490003,3822.9224,3819.4,3804.37,3853.67,3802.3,1641218400000,20494
2463,12180.334633309994,3797.0861,3804.4,3783.21,3814.67,3773.93,1641222000000,21938
2464,17617.583934859987,3759.0545,3782.67,3748.94,3799.39,3733.13,1641225600000,30800
2465,8023.927430450001,3760.5306,3748.86,3761.26,3776.78,3743.58,1641229200000,21924
2466,7559.235081769999,3756.2557,3760.95,3752.77,3771.27,3745.75,1641232800000,20852
2467,7062.494539519997,3755.2325,3752.77,3738.95,3764.26,3738.95,1641236400000,20806
2468,16814.962011339983,3706.8589,3741.2,3699.41,3742.94,3681.12,1641240000000,37538
2469,7026.241964770001,3714.0966,3700.08076313,3724.25,3734.39,3693.74,1641243600000,22639
2470,8630.155077099997,3751.9241,3723.84,3751.62,3772.67,3720.99,1641247200000,19399
2471,6663.602000580001,3764.0149,3752.0,3766.04,3778.0,3746.19,1641250800000,18571
2472,6935.006068360001,3754.4103,3766.01,3742.6,3774.38,3735.91,1641254400000,20091
2473,4326.5033143300025,3740.6852,3743.05,3732.95,3758.97,3728.0,1641258000000,18528
2474,5394.7395212400015,3727.1594,3732.94,3726.66,3740.88,3714.22,1641261600000,18978
2475,3733.11080936,3737.0554,3726.53,3744.46,3750.0,3719.26,1641265200000,17017
2476,3482.6725311899986,3741.4465,3744.45,3731.4,3753.87,3730.02,1641268800000,15998
2477,3081.342734720001,3738.1366,3731.4,3743.11,3748.95,3726.74,1641272400000,14281
2478,3238.905853430001,3748.6271,3743.12,3753.75,3757.25,3735.07,1641276000000,14058
2479,3197.166229829999,3756.9488,3754.15,3764.67,3764.88,3746.53,1641279600000,12246
2480,4365.059842429999,3771.6233,3761.55,3770.77,3781.5,3757.94,1641283200000,13854
2481,2949.6029174299997,3772.8668,3770.78,3767.29,3779.42,3763.3,1641286800000,9757
2482,6040.633549319991,3794.1299,3767.29,3806.05,3817.2,3764.67,1641290400000,14916
2483,8913.344551430006,3827.0497,3806.05,3837.12,3841.6,3806.05,1641294000000,17577
2484,8227.421188669998,3826.4076,3838.8,3832.82,3842.4,3818.11,1641297600000,16403
2485,20122.536728119983,3847.7727,3832.82,3867.38,3879.45,3816.47,1641301200000,25607
2486,21833.17053865,3872.4931,3867.6,3879.1,3894.12,3853.54,1641304800000,28164
2487,17331.823540529997,3867.2357,3876.41,3849.22,3888.19,3844.23,1641308400000,27637
2488,11602.479391150002,3847.4875,3849.22,3851.78,3860.250066,3834.18,1641312000000,24956
2489,7445.702093010002,3854.7424,3852.9,3838.43,3865.95,3837.34,1641315600000,18299
2490,19797.06386681999,3803.9641,3838.7,3770.91,3855.13307213,3761.67,1641319200000,30602
2491,19855.898681009996,3813.7887,3770.5,3810.76,3850.01,3757.5,1641322800000,29840
2492,8695.653106580005,3815.1805,3811.33136352,3818.63,3829.38,3796.45,1641326400000,21368
2493,5944.255888070002,3819.6538,3818.62,3825.99,3834.0,3807.38,1641330000000,18830
2494,6073.041858609998,3816.4214,3825.67,3816.05,3826.73,3805.45,1641333600000,17327
2495,7098.398535499999,3800.0222,3815.58,3785.0,3817.36,3783.71,1641337200000,20324
2496,6451.317684840002,3791.2218,3785.6,3809.91,3813.6,3765.61,1641340800000,19703
2497,5640.454606450001,3803.5271,3809.91,3792.79,3811.51,3791.62,1641344400000,17312
2498,3822.869224060001,3800.8762,3792.48,3802.52,3809.1,3792.33,1641348000000,15710
2499,4650.739591170001,3814.1558,3802.43,3809.38,3827.77,3801.82,1641351600000,15483
2500,3066.0109115600007,3809.8969,3809.39,3809.62,3817.0,3802.77,1641355200000,13429
2501,3440.711666310001,3802.9522,3809.9,3804.2,3810.22,3797.16,1641358800000,12180
2502,3140.760830860001,3814.2167,3804.2,3819.46,3822.32,3800.28,1641362400000,10707
2503,2066.57084634,3815.9882,3819.4,3815.1,3823.0,3810.64,1641366000000,9410
2504,3467.356870990002,3812.5855,3816.18,3821.21,3827.54951988,3802.37,1641369600000,11638
2505,6436.406804349999,3830.8563,3821.54,3837.32,3841.99,3817.14,1641373200000,14421
2506,3480.9786085300016,3833.4259,3837.5,3826.95,3848.2,3818.44,1641376800000,9615
2507,5933.164857640001,3798.2664,3827.49,3791.91,3828.02,3781.19,1641380400000,13045
2508,6200.210205220001,3779.6471,3791.52,3789.96,3796.87,3764.12,1641384000000,15124
2509,10019.007723239998,3798.4544,3789.97,3814.43,3817.92,3780.11,1641387600000,16798
2510,12244.636212719995,3809.8496,3814.75,3823.4,3832.95,3787.3,1641391200000,22694
2511,9099.172118289998,3816.1346,3820.9,3822.42,3830.1,3805.57,1641394800000,20401
2512,7482.674126050002,3806.5373,3822.42,3793.11,3825.3,3790.49,1641398400000,19354
2513,6928.360860460001,3790.7809,3792.7,3771.96,3804.96,3770.74,1641402000000,19775
2514,17698.62486024999,3746.5461,3771.47654243,3747.85,3772.76,3721.79,1641405600000,35520
2515,38250.46295690997,3689.2471,3746.94,3652.55,3761.65,3643.0,1641409200000,56668
2516,61411.933715089915,3620.9697,3653.36,3590.84,3663.67,3581.31,1641412800000,81996
2517,34070.219501739964,3586.0976,3591.34,3553.18,3633.6,3551.33,1641416400000,65431
2518,69782.03153892001,3497.9718,3554.9,3533.0,3569.0,3410.22,1641420000000,96215
2519,22831.26175535998,3539.6039,3531.74,3538.91,3565.39,3502.9,1641423600000,52048
2520,17203.507319729997,3532.1767,3539.0,3536.3,3550.02,3514.74,1641427200000,40983
2521,11494.48865109,3523.044,3536.3623135,3524.6,3539.29,3500.0,1641430800000,32975
2522,11494.46730053,3511.6263,3526.49,3508.16,3529.6,3494.36,1641434400000,31772
